Area Code,Area,Item Code,Item,Element,Year Code,Year,Unit,Value,SUBJECT,MEASURE,Value
100,India,4021,NPK fertilizers,Export Value,2014,2014,1000 US$,29459.3,,,
100,India,4021,NPK fertilizers,Export Value,2015,2015,1000 US$,31394.94,,,
100,India,4021,NPK fertilizers,Export Value,2016,2016,1000 US$,16826.32,,,
100,India,4021,NPK fertilizers,Export Value,2017,2017,1000 US$,17051.61,,,
100,India,4021,NPK fertilizers,Agricultural Use,2006,2006,tonnes,461510,,,
100,India,4021,NPK fertilizers,Agricultural Use,2007,2007,tonnes,490200,,,
100,India,4021,NPK fertilizers,Agricultural Use,2008,2008,tonnes,502810,,,
100,India,4021,NPK fertilizers,Agricultural Use,2009,2009,tonnes,484570,,,
100,India,4021,NPK fertilizers,Agricultural Use,2010,2010,tonnes,532300,,,
100,India,4021,NPK fertilizers,Agricultural Use,2011,2011,tonnes,500270,,,
100,India,4021,NPK fertilizers,Agricultural Use,2012,2012,tonnes,3113120,,,
100,India,4021,NPK fertilizers,Agricultural Use,2013,2013,tonnes,3203120,,,
100,India,4021,NPK fertilizers,Agricultural Use,2014,2014,tonnes,3847510,,,
100,India,4021,NPK fertilizers,Agricultural Use,2015,2015,tonnes,4261240,,,
100,India,4021,NPK fertilizers,Agricultural Use,2016,2016,tonnes,4010500,,,
100,India,4021,NPK fertilizers,Agricultural Use,2017,2017,tonnes,4229800,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2002,2002,tonnes,62686.45,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2003,2003,tonnes,21647.84,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2004,2004,tonnes,12377.27,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2005,2005,tonnes,28804.52,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2006,2006,tonnes,17626,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2007,2007,tonnes,25992.94,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2008,2008,tonnes,45442.35,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2009,2009,tonnes,54337.96,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2010,2010,tonnes,52786.08,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2011,2011,tonnes,60371.74,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2012,2012,tonnes,66058.89,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2013,2013,tonnes,68795.52,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2014,2014,tonnes,92784.32,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2015,2015,tonnes,102185.94,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2016,2016,tonnes,106090.08,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Quantity,2017,2017,tonnes,123905.28,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2002,2002,1000 US$,9044.42,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2003,2003,1000 US$,5661.15,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2004,2004,1000 US$,3520.92,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2005,2005,1000 US$,7414.89,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2006,2006,1000 US$,5936.09,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2007,2007,1000 US$,8760.65,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2008,2008,1000 US$,20464.39,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2009,2009,1000 US$,20749.32,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2010,2010,1000 US$,19172.21,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2011,2011,1000 US$,26502.36,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2012,2012,1000 US$,30927.22,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2013,2013,1000 US$,27814.75,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2014,2014,1000 US$,35317.36,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2015,2015,1000 US$,38381.08,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2016,2016,1000 US$,29927.88,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Import Value,2017,2017,1000 US$,38989.38,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2002,2002,tonnes,6256.36,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2003,2003,tonnes,11340.09,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2004,2004,tonnes,22997.99,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2005,2005,tonnes,18597.35,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2006,2006,tonnes,7482.25,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2007,2007,tonnes,8894.64,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2008,2008,tonnes,16260.23,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2009,2009,tonnes,15372.48,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2010,2010,tonnes,16487.38,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2011,2011,tonnes,47984.36,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2012,2012,tonnes,59610.58,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2013,2013,tonnes,26921.31,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2014,2014,tonnes,22905.33,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2015,2015,tonnes,23119.9,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2016,2016,tonnes,30120.55,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Quantity,2017,2017,tonnes,44344.02,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2002,2002,1000 US$,1705.45,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2003,2003,1000 US$,3313.67,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2004,2004,1000 US$,3765.25,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2005,2005,1000 US$,4312.26,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2006,2006,1000 US$,2206.13,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2007,2007,1000 US$,6842.02,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2008,2008,1000 US$,8465.48,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2009,2009,1000 US$,7079,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2010,2010,1000 US$,11495.5,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2011,2011,1000 US$,12759.34,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2012,2012,1000 US$,17014.74,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2013,2013,1000 US$,12552.92,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2014,2014,1000 US$,10687.41,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2015,2015,1000 US$,10545.09,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2016,2016,1000 US$,10743.59,,,
100,India,4008,"Other nitrogenous fertilizers, n.e.c.",Export Value,2017,2017,1000 US$,14030.61,,,
100,India,4024,Other NP compounds,Production,2013,2013,tonnes,3465800,,,
100,India,4024,Other NP compounds,Production,2014,2014,tonnes,3578000,,,
100,India,4024,Other NP compounds,Production,2015,2015,tonnes,4238100,,,
100,India,4024,Other NP compounds,Production,2016,2016,tonnes,4039400,,,
100,India,4024,Other NP compounds,Production,2017,2017,tonnes,4147000,,,
100,India,4024,Other NP compounds,Import Quantity,2002,2002,tonnes,975.39,,,
100,India,4024,Other NP compounds,Import Quantity,2003,2003,tonnes,742.75,,,
100,India,4024,Other NP compounds,Import Quantity,2004,2004,tonnes,1112.5,,,
100,India,4024,Other NP compounds,Import Quantity,2005,2005,tonnes,2437.23,,,
100,India,4024,Other NP compounds,Import Quantity,2006,2006,tonnes,824.26,,,
100,India,4024,Other NP compounds,Import Quantity,2007,2007,tonnes,2387.49,,,
100,India,4024,Other NP compounds,Import Quantity,2008,2008,tonnes,8858.92,,,
100,India,4024,Other NP compounds,Import Quantity,2009,2009,tonnes,1273.64,,,
100,India,4024,Other NP compounds,Import Quantity,2010,2010,tonnes,235478.07,,,
100,India,4024,Other NP compounds,Import Quantity,2011,2011,tonnes,2629739.96,,,
100,India,4024,Other NP compounds,Import Quantity,2012,2012,tonnes,333441.17,,,
100,India,4024,Other NP compounds,Import Quantity,2013,2013,tonnes,259634.54,,,
100,India,4024,Other NP compounds,Import Quantity,2014,2014,tonnes,264163.31,,,
100,India,4024,Other NP compounds,Import Quantity,2015,2015,tonnes,289119.26,,,
100,India,4024,Other NP compounds,Import Quantity,2016,2016,tonnes,273164.56,,,
100,India,4024,Other NP compounds,Import Quantity,2017,2017,tonnes,236511.9,,,
100,India,4024,Other NP compounds,Import Value,2002,2002,1000 US$,560.77,,,
100,India,4024,Other NP compounds,Import Value,2003,2003,1000 US$,427.14,,,
100,India,4024,Other NP compounds,Import Value,2004,2004,1000 US$,552.45,,,
100,India,4024,Other NP compounds,Import Value,2005,2005,1000 US$,1037.93,,,
100,India,4024,Other NP compounds,Import Value,2006,2006,1000 US$,516.92,,,
100,India,4024,Other NP compounds,Import Value,2007,2007,1000 US$,1445.78,,,
100,India,4024,Other NP compounds,Import Value,2008,2008,1000 US$,8568.15,,,
100,India,4024,Other NP compounds,Import Value,2009,2009,1000 US$,1130.84,,,
100,India,4024,Other NP compounds,Import Value,2010,2010,1000 US$,81677.64,,,
100,India,4024,Other NP compounds,Import Value,2011,2011,1000 US$,1216744.82,,,
100,India,4024,Other NP compounds,Import Value,2012,2012,1000 US$,139283.68,,,
100,India,4024,Other NP compounds,Import Value,2013,2013,1000 US$,99721.08,,,
100,India,4024,Other NP compounds,Import Value,2014,2014,1000 US$,89352.5,,,
100,India,4024,Other NP compounds,Import Value,2015,2015,1000 US$,101458.93,,,
100,India,4024,Other NP compounds,Import Value,2016,2016,1000 US$,73796.27,,,
100,India,4024,Other NP compounds,Import Value,2017,2017,1000 US$,73001.27,,,
100,India,4024,Other NP compounds,Export Quantity,2002,2002,tonnes,246.62,,,
100,India,4024,Other NP compounds,Export Quantity,2003,2003,tonnes,360.65,,,
100,India,4024,Other NP compounds,Export Quantity,2004,2004,tonnes,59.72,,,
100,India,4024,Other NP compounds,Export Quantity,2005,2005,tonnes,531.11,,,
100,India,4024,Other NP compounds,Export Quantity,2006,2006,tonnes,57,,,
100,India,4024,Other NP compounds,Export Quantity,2007,2007,tonnes,382.6,,,
100,India,4024,Other NP compounds,Export Quantity,2008,2008,tonnes,73.85,,,
100,India,4024,Other NP compounds,Export Quantity,2009,2009,tonnes,149.93,,,
100,India,4024,Other NP compounds,Export Quantity,2010,2010,tonnes,29.86,,,
100,India,4024,Other NP compounds,Export Quantity,2011,2011,tonnes,41.7,,,
100,India,4024,Other NP compounds,Export Quantity,2012,2012,tonnes,13.28,,,
100,India,4024,Other NP compounds,Export Quantity,2013,2013,tonnes,14.71,,,
100,India,4024,Other NP compounds,Export Quantity,2014,2014,tonnes,9.46,,,
100,India,4024,Other NP compounds,Export Quantity,2015,2015,tonnes,14199.44,,,
100,India,4024,Other NP compounds,Export Quantity,2016,2016,tonnes,4009,,,
100,India,4024,Other NP compounds,Export Quantity,2017,2017,tonnes,7130.55,,,
100,India,4024,Other NP compounds,Export Value,2002,2002,1000 US$,74.17,,,
100,India,4024,Other NP compounds,Export Value,2003,2003,1000 US$,48.65,,,
100,India,4024,Other NP compounds,Export Value,2004,2004,1000 US$,71.65,,,
100,India,4024,Other NP compounds,Export Value,2005,2005,1000 US$,159.88,,,
100,India,4024,Other NP compounds,Export Value,2006,2006,1000 US$,30.31,,,
100,India,4024,Other NP compounds,Export Value,2007,2007,1000 US$,416.68,,,
100,India,4024,Other NP compounds,Export Value,2008,2008,1000 US$,51.01,,,
100,India,4024,Other NP compounds,Export Value,2009,2009,1000 US$,115.4,,,
100,India,4024,Other NP compounds,Export Value,2010,2010,1000 US$,31.72,,,
100,India,4024,Other NP compounds,Export Value,2011,2011,1000 US$,244.88,,,
100,India,4024,Other NP compounds,Export Value,2012,2012,1000 US$,63.07,,,
100,India,4024,Other NP compounds,Export Value,2013,2013,1000 US$,77.28,,,
100,India,4024,Other NP compounds,Export Value,2014,2014,1000 US$,20.45,,,
100,India,4024,Other NP compounds,Export Value,2015,2015,1000 US$,2851.57,,,
100,India,4024,Other NP compounds,Export Value,2016,2016,1000 US$,1887.37,,,
100,India,4024,Other NP compounds,Export Value,2017,2017,1000 US$,827.23,,,
100,India,4024,Other NP compounds,Agricultural Use,2006,2006,tonnes,2210110,,,
100,India,4024,Other NP compounds,Agricultural Use,2007,2007,tonnes,1723370,,,
100,India,4024,Other NP compounds,Agricultural Use,2008,2008,tonnes,2492750,,,
100,India,4024,Other NP compounds,Agricultural Use,2009,2009,tonnes,3466520,,,
100,India,4024,Other NP compounds,Agricultural Use,2010,2010,tonnes,3576430,,,
100,India,4024,Other NP compounds,Agricultural Use,2011,2011,tonnes,5416950,,,
100,India,4024,Other NP compounds,Agricultural Use,2012,2012,tonnes,4414060,,,
100,India,4024,Other NP compounds,Agricultural Use,2013,2013,tonnes,4060400,,,
100,India,4024,Other NP compounds,Agricultural Use,2014,2014,tonnes,4430000,,,
100,India,4024,Other NP compounds,Agricultural Use,2015,2015,tonnes,4559810,,,
100,India,4024,Other NP compounds,Agricultural Use,2016,2016,tonnes,4403900,,,
100,India,4024,Other NP compounds,Agricultural Use,2017,2017,tonnes,4366600,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2002,2002,tonnes,5.4,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2003,2003,tonnes,27999,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2004,2004,tonnes,2.99,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2005,2005,tonnes,72.38,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2006,2006,tonnes,0.1,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2007,2007,tonnes,138,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2008,2008,tonnes,19584.4,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2009,2009,tonnes,569.94,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2010,2010,tonnes,34569,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2011,2011,tonnes,1252.2,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2012,2012,tonnes,57.46,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2013,2013,tonnes,20.69,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2014,2014,tonnes,107.32,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2015,2015,tonnes,144.72,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2016,2016,tonnes,12,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Quantity,2017,2017,tonnes,56.53,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2002,2002,1000 US$,1.75,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2003,2003,1000 US$,3280.19,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2004,2004,1000 US$,20.07,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2005,2005,1000 US$,65.85,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2006,2006,1000 US$,76.65,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2007,2007,1000 US$,14.87,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2008,2008,1000 US$,12370.89,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2009,2009,1000 US$,552.43,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2010,2010,1000 US$,15621.48,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2011,2011,1000 US$,510.33,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2012,2012,1000 US$,94.73,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2013,2013,1000 US$,33.74,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2014,2014,1000 US$,103.2,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2015,2015,1000 US$,137.42,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2016,2016,1000 US$,17.39,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Import Value,2017,2017,1000 US$,96.29,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2002,2002,tonnes,975,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2003,2003,tonnes,300.65,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2004,2004,tonnes,3452.8,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2005,2005,tonnes,426.8,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2006,2006,tonnes,4.86,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2007,2007,tonnes,398.64,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2008,2008,tonnes,259.18,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2009,2009,tonnes,55.33,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2010,2010,tonnes,37.72,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2011,2011,tonnes,1.51,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2012,2012,tonnes,3.28,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2014,2014,tonnes,4.51,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2015,2015,tonnes,3.36,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2016,2016,tonnes,8135.36,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Quantity,2017,2017,tonnes,13549,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2002,2002,1000 US$,720.68,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2003,2003,1000 US$,247.18,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2004,2004,1000 US$,728.36,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2005,2005,1000 US$,653.07,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2006,2006,1000 US$,2.9,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2007,2007,1000 US$,120.35,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2008,2008,1000 US$,14.48,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2009,2009,1000 US$,6575.19,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2010,2010,1000 US$,21.33,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2011,2011,1000 US$,12.1,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2012,2012,1000 US$,31.26,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2014,2014,1000 US$,423.64,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2015,2015,1000 US$,11.78,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2016,2016,1000 US$,817.04,,,
100,India,4014,"Other phosphatic fertilizers, n.e.c.",Export Value,2017,2017,1000 US$,1497.87,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2002,2002,tonnes,138504.29,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2003,2003,tonnes,60638,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2004,2004,tonnes,68232.05,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2005,2005,tonnes,65819.83,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2006,2006,tonnes,864.41,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2007,2007,tonnes,308283.22,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2008,2008,tonnes,274951.86,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2009,2009,tonnes,649790.88,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2010,2010,tonnes,139126.97,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2011,2011,tonnes,184578.03,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2012,2012,tonnes,103470.01,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2013,2013,tonnes,180603.11,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2014,2014,tonnes,119908.03,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2015,2015,tonnes,63835.55,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2016,2016,tonnes,32017.59,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Quantity,2017,2017,tonnes,55580.95,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2002,2002,1000 US$,16458.24,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2003,2003,1000 US$,7512.35,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2004,2004,1000 US$,12841.73,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2005,2005,1000 US$,14280.87,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2006,2006,1000 US$,382.53,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2007,2007,1000 US$,80798.35,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2008,2008,1000 US$,169384.68,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2009,2009,1000 US$,327661.01,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2010,2010,1000 US$,54631.86,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2011,2011,1000 US$,95295.05,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2012,2012,1000 US$,51187.75,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2013,2013,1000 US$,74732.55,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2014,2014,1000 US$,44798.88,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2015,2015,1000 US$,22301.65,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2016,2016,1000 US$,9910.93,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Import Value,2017,2017,1000 US$,14065.29,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2002,2002,tonnes,33.35,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2003,2003,tonnes,3116.07,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2004,2004,tonnes,4107.76,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2005,2005,tonnes,172.44,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2006,2006,tonnes,11281.65,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2007,2007,tonnes,2343.18,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2008,2008,tonnes,2470.49,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2009,2009,tonnes,25327.78,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2010,2010,tonnes,69.81,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2011,2011,tonnes,81.57,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2012,2012,tonnes,37.32,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2013,2013,tonnes,56.3,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2014,2014,tonnes,50.25,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2015,2015,tonnes,272.48,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2016,2016,tonnes,5.37,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Quantity,2017,2017,tonnes,428.81,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2002,2002,1000 US$,188.84,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2003,2003,1000 US$,738.24,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2004,2004,1000 US$,1244.12,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2005,2005,1000 US$,586.66,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2006,2006,1000 US$,2629.35,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2007,2007,1000 US$,550.47,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2008,2008,1000 US$,1415.08,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2009,2009,1000 US$,15253.03,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2010,2010,1000 US$,55.04,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2011,2011,1000 US$,231.99,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2012,2012,1000 US$,201.66,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2013,2013,1000 US$,56.67,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2014,2014,1000 US$,37.41,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2015,2015,1000 US$,223.56,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2016,2016,1000 US$,22.22,,,
100,India,4018,"Other potassic fertilizers, n.e.c.",Export Value,2017,2017,1000 US$,157.68,,,
100,India,4011,Phosphate rock,Production,2002,2002,tonnes,60100,,,
